"order_id","customer_id","order_status"
"004ba47bb589cdbc485e6025bd6d3c81","ab30bf72cae845f3814c7baa50ca549a","delivered"
"004ca5ae248069d68e8594df8abf6ce0","576908744ae56c9cf061c40a434e2a24","delivered"
"004d76fef3dd46eb4f70da049c8d1f93","e600c255f682a86dfd0c57d3b1d7417b","delivered"
"004eab0fd8f28adaf8d488976f77febe","c476ddfbabfa4624603e0b7f8e245057","delivered"
"004f5d8f238e8908e6864b874eda3391","a69c820c317aa348d781a9d6732afc23","delivered"
"004fb11815bc03b01b20a614eef69d14","9e2690a7ad4a0fd8bbf0a5b355d5e6ea","delivered"
"004fb5e6f90a178dc74ad2b016649249","176a76443d14508cc976f1d84a44921d","delivered"
"005059edee63c8c708ba61910793b31b","d3b3960bebb0ff8c6edb75c8edd39212","delivered"
"00526a9d4ebde463baee25f386963ddc","5848ef3f994e18c5121d291e0daedc81","delivered"
"0055b77cca3186676c147f532dd2547b","3747cfcc18da3cff44fd440770d92d97","delivered"
"0057199db02d1a5ef41bacbf41f8f63b","c664dc5de5b5f4184bc4ca0285b9f8fe","delivered"
"00571ded73b3c061925584feab0db425","3c628393675b42c6b5ef89461f68ecef","delivered"
"00584d79015452d19fd3d044ba3abdc0","85d84596608ea7f87175ca9521ee12aa","delivered"
"00588f5f20fee630b83d4709e0a42715","b129d989bd1940915efbdc2d239386d3","delivered"
"005997dca4c1fc45066d0a03d54a6469","c5b44be122ce413a4517716ad9dd072e","delivered"
"005a1dded353107dbabf8ffc83a20365","d7165639dc4a682258711343560a17d3","delivered"
"005b49de51a4e006055e8487a50ad8e4","366c88e3ee5ed365c8529a9639c8b91c","delivered"
"005cad6157eadc7f1f09917607f1704a","3c3472f5efc17888458e428b0b9eeef3","delivered"
"005d9a5423d47281ac463a968b3936fb","a2be07c22a9d2071f65b6770e47f540b","delivered"
"005e5166e99d1e4d0c4f808b0540ba94","0f2a7baf176f693c27c891360da9ef2c","delivered"
"005f25968fc854ea16fb16f5bdbc87c7","837cf66598995d5f51efd00d99ced139","delivered"
"00602f25bffa1dcfb71e202fbf9824fb","d91dc5b08f5bb5e181a878580f4ec576","delivered"
"00611822267e76e0055c25c18506f06e","8832232b097dba67d540a76f6ba88795","delivered"
"006127b8b9a1681a982313ed7129c3c0","1aac2b5adf8aec2c00fe67d06aa8ebc2","delivered"
"0064d74f7de7917d54768d7722ad56ac","29dbee0c474f373b72267a9e886522ee","delivered"
"006557c3221c1fcd02b0106343ab357b","ca9e43d2589e04a0608d8989d5c5452d","delivered"
"00664284de7a3470d22931ed78615ee4","cc0f43bd4e0f3ed1a2165365d26029ae","delivered"
"0066a1fdaee16ad5022c5ef979d0b661","f19b59fc51f101023eb15bfbcca65f31","delivered"
"0067c6030d65af0ff98790158ddb0020","a780c20430b67279f7a0b43cf94b1738","delivered"
"0068468c453d28c8ef3fd089e50a5847","6460086b02eadee2bb54c83af13698b0","delivered"
"00685d31ae12e47470ba5c18ba74f22c","eac2fb60d3f12675772fa03f9d8f8ddb","delivered"
"0068c109948b9a1dfb8530d1978acef3","34417388de13fbcd12cfcbd9d1b8dfbd","delivered"
"0068e836900867da359bd81db9227a33","26355ea90aab63ebf5e90caa825a943d","delivered"
"0068fb0e223115e911d362627e8b8800","f0bc088c671f31458f73cc1a6a347842","delivered"
"006c42f310102c1910b3c5793ce5fc34","d63e92aea6fb367972e3cc4f232a1976","delivered"
"006cb7cafc99b29548d4f412c7f9f493","97dc92f1aae3a7db8b252d1b8466910e","delivered"
"006cba07f62f921fe4f58365bde2b2eb","c4e00400b6f79caa802740faa2829161","delivered"
"006dd93155bc2abd844cc5eed3a0fe7f","1b9506de3da8fd318853195b13fb2dda","delivered"
"006df90050498994d670b40da4651d22","5c94f28f54aa13e14aaf67039511f318","delivered"
"006e05e81c068ddc38e48ebe189b922e","ebcf50ec311622a9b17a720a655a489b","delivered"
"006e43460a55bc60c0a437521e426529","23bfd4316e261786deed5a08231c75bc","delivered"
"006e91ddb0674525f84ce0da0655c7ba","aab60551b0c17b5dd31690b0d1bf3911","delivered"
"006f7dfffe2d90809598e8f1972b829b","6031cd91d182925af3d38ae9590e5afa","delivered"
"0070092bb6004faafa287e5fc35971e9","399d1e628c48b7c3b6389098be566cfd","delivered"
"0071ee2429bc1efdc43aa3e073a5290e","081a2d41949e652a50988fd39febb4a8","delivered"
"0072847849eafe70995fa51a714c81ac","727dc68f327d34b77009f5d3da5250d9","delivered"
"00750f68bb64537034e93554c64b41b5","49b0b78f8fd6fc95605c46e685c4b611","delivered"
"00756576f4e494406945ac21cb82cfe0","f51670c66e7e928844fc66261ed1b91b","delivered"
"00772b2af35643653f108fdac1155ee3","3fa57a1801314f5064ffebcc14d2063b","delivered"
"00789ce015e7e5791c7914f32bb4fad4","342c4258969c528c3469db9acaf6b0ad","delivered"
"0078a358a14592b887eb140ef515f5ab","e1f35a414cbae52d09c294b3e58c3e89","delivered"
"0079bca8e89bd52fdb87408e4f3fb94d","137f50d5bfbcfb9578c50605cc9adb16","delivered"
"007bbb40c95870c0f75a7855f2636c65","72a46280034e63cc3703b1f969f65733","delivered"
"007beb35f98c075747e6fc4fd1c0cb73","e5c49220ea97eddff8b1fbb594913a43","delivered"
"007c7cb12ef3567531307ca78d395758","b4c4af6dbbbbafcfd8d6863fa0fc6e61","delivered"
"007ec946d4f798caf2b43c9d44c56421","3ace63287bc8b41172016c06a5093808","delivered"
"007ff0b0f79be782f633fc3b18cbe337","fc021f2dd664b49455528422c77b6aab","delivered"
"0080eebb288dba1857ccf048dfe6bdfe","6dc7d8b1ac961fe9d43edb6ecadd5f10","delivered"
"0081ab2c99dc85945c28926b77dc6960","410b01953ef40c9962bb6dc6578c7ff1","delivered"
"0081ce648af7d6a7bac2a93b6035d1e3","21fac8ff24f5231ff8f105323fea28a7","delivered"
"0084209c576daad6ff4534902fcb4892","7bfe2d37d3643c4bd9fe6fd5c4228d0e","delivered"
"0084e195fbd72ae51599af47f04afede","bd8d067426b640b65c68dd3ee6c71d46","delivered"
"00858d03144cc35cfd1dd043647e7c88","54f0f481cc9257023435b76aa5e647db","delivered"
"008720830a8a30e39e6f22f81818a141","f1af79ed0c452b79fec6a0217f60a6da","delivered"
"0087889a1c836be17f58afd7f1729a4a","c6f1de87b7344ea1d33400c3c15b1a47","delivered"
"008819c6d5f6da6fa5cd9d50ca927cf4","f453853c7750dfea2b35f2a89382003e","delivered"
"00891ba5de66f55000ee358ceea9b345","03ed7b1b35f2e55b0f4d0b9e4e07b0c3","delivered"
"008990da719764fb392914d8ab53ad04","cc4e2f483459498c9ce82a70ff415752","delivered"
"008a1b3db2a8bf63418c2cf7c7f494b1","cc2db083341ec9bb757b9f9a70b289d9","delivered"
"008a40c2b8b21893e04945ce58854b55","a11dde3e6e22e6541818f5e81563bfc7","delivered"
"008c3a655c66f4d92370d0d422732f69","f9f9943ef9d29a86f10de3b43cd84356","delivered"
"008ce8764db2e397e153000e017475b6","763a720a236f5b8efe8220ef8b87bc81","delivered"
"008cfe221ab054c89bc31720098cca51","9890d391eac598a0bba5c6b6be617388","delivered"
"008d9bf350ff02ed444b3452cf3f57e0","84f30d2805ae1bddbe5deefc84c80cd0","delivered"
"008dc31c0ae7121f2791953ae5f532c3","0855edaada8d5aeef50b56f26e604932","delivered"
"008dd5e80ebf8f849aa0c5bf4e22ce7a","3c138c472fb6f243ea59fa2589b20440","delivered"
"008eaf9004164883520d0bd32b107261","b2a65630374da38ec0653226f3ea4dbb","delivered"
"008f831b7185cff7ab35a46c37d64cd2","e19a18812eb4e4fadf5db16932c2595b","delivered"
"008fab5602c441d51f30b1464f5d4643","337e39b83fac394e62eb7876f45ee981","delivered"
"0091a677651feaf5a08d7bb147681e14","93d82c58a8f2b0d2db80f16867b99edd","delivered"
"00921e4911895b93c7b4fc0d80c0815e","0825646a316d8b2bdddea079a5e01fda","delivered"
"0093cbf16a6afb7f0ab7cc821b6f9e92","dce4e5a6bad0519b5c92cd5c4bc880d5","delivered"
"00946f674d880be1f188abc10ad7cf46","9583b047c90d4aa1c5c68b4065ba7f4e","delivered"
"00949655cdd8d0465e433a5e6c9643e5","141bdfe99910207edd84c00700397580","delivered"
"0094bd07f49fed90209ffa62d1ef26d6","de0c1a4d8c367c58d66e61dfa379f4cf","delivered"
"0094d4660e323945f84f5c29eb348aae","b2381a85f8237639da2719cd5981b007","delivered"
"0094dc9ea7e3cd54d95aea42685673ff","5c98ab90d6e953f282ff28ebc43a090e","delivered"
"0095790a64527ec83aeaaf99023c050e","6081c7acb40f63731b3c982857c79581","delivered"
"0096668e5b0b8e9657a6f7209a4e58b4","b6fbaad4eb3a0794111683dca8122610","delivered"
"009742b43f4530bc3db7f62332c50f4b","84dac31647902f79570207a7f29c2675","delivered"
"00975e709cd12c34d3bd44e4a7f7a876","3c52d94017a3d96915999f30cf42a9ce","delivered"
"0097aafe2a01dd54e39888976160c377","6e6943d8c4822ead782b17d532e6ee63","delivered"
"0097f0545a302aafa32782f1734ff71c","a60b063f8b715db294b889eae5acb4b6","delivered"
"009838529bb913846ab6670d22865381","062cc8c5ff387d407645b93970baee73","delivered"
"0098dbda25722a3f019fe252a0cd10b3","6ecb390e8056057a25a1b49c37206958","delivered"
"009905140e9f8cc35d5be897937381db","c5452f24faa0b6d0febc5ec4ea9e3b13","delivered"
"00995d799817ecc3bd2abd8fbe59c430","266636baec3cfa8d854713f0b465a2cb","delivered"
"00998f38df3012359ef195ca75ebb329","592fe733eef8c8ab12d27a84a98c94a6","delivered"
"009ac365164f8e06f59d18a08045f6c4","7887f43daaa91055f85b6dd23cccdfcb","delivered"
"009c278fa2ed6e7ec498200b60193ca8","f016a9301ce9a894a43e607fc0355014","delivered"
"009e11afa25aa95ae78e60a793995c9b","1b7c152aba1c7478309329cfec0bb5d1","delivered"
"009fa9bd0d92710e840793bfefa80867","ed19fa6ce948d52be769926c2baaa17c","delivered"
"00a0116ff15ff973ea16bee881208ae7","89a187407adfc8a32a4d6233a6a237d8","delivered"
"00a12754417a49a9dec20361849aa917","4cb9c04be8cfbc5c1e0519344c72a5ed","delivered"
"00a13ab02fbe82f78cd84f14e41564ed","9ac1fd75f48d0f50af8400cd461495cb","delivered"
"00a174dbf11967d260033fa6ab711493","ae06f7ef9cae527f248b5401c5663265","delivered"
"00a1e977cf6e672402963940db55d919","e0dc8ea464de23db3b4aa5fa6ae07cc3","delivered"
"00a250dbdb3153cc6ecf4d3f07ef6a17","ccff27cfcda46bdff5e51b6e6711a85c","delivered"
"00a379dfab816a83741012b71b264098","5e3b89299a7d6e3e10f9bc6e77923f88","delivered"
"00a3a334aec7455a6d3319981499a3da","73bcbe6adbf53dee67bec4399c32b98b","delivered"
"00a3f1ef430d3984dece2f39d6cbf431","6220c6ab35c110dc7945b0bba49dc486","delivered"
"00a4d94df1c9757661679b2f4bd6d311","6fe655df4b9e1e4a3fc234cec27c55aa","delivered"
"00a57dfbb049fbaae10763e2cf15f797","33653a722db1d2f6bfe739b3a07f11d6","delivered"
"00a690becda145533fa5a54daa7b6ad5","2826dbfaa1d90ea2b97c93c35fc4cd92","delivered"
"00a843f5a80c7aea894c558acc29f513","fd967f807427c24072652b1f62d4fe47","delivered"
"00a870c6c06346e85335524935c600c0","8a4ecf2e2fa5faaaf02827b368c0c17b","delivered"
"00a9536682ecb394a3794c1608200803","3d64d81cb7d22325994c3ef4ad93d2e0","delivered"
"00a99c50fdff7e36262caba33821875a","7a399396442d5601cbedfbd0a3cf1da4","shipped"
"00ab1aba567dfebdc39caa4e7ca2f1b2","f2a48c51664d5ca2d7401f95994bb8a9","delivered"
"00ab210695a17fe10e6b23616ae5bc97","c87e0e6aa4b3321adb017785ff605af2","delivered"
"00ab3a43bda739029ffce95d3b2fb56c","c9f69364407bc8db796b2c6f1c353f61","delivered"
"00ab9fa91aafa3d881164b0da48999aa","8630914c34f45ca88a7589cddb8e0ae2","delivered"
"00ac05fe0fc047c54418098eb64e3aaa","8935036852a292fe1f61a03c7d51831d","delivered"
"00ac2a1ec784f71feeb7ba1e5959750d","47f6898621126fa91eda967684efadbb","delivered"
"00ace652c8a5072670f30674e5f19844","8ef0a1cf31ce44185f0ee98fd976ef70","delivered"
"00ad1a02d4d9decad15c7e8f8a9470cc","db4ce50bf63f8c1a9518462b0499aabd","delivered"
"00ae7a8b4936674ebb701d4a23719a79","a7e8a3cb55d9c9a536992c6465a46a3f","canceled"
"00af3d9ddff7f256e83d79247dbe1a9f","279084854f91753f3c2feba81d4573a5","delivered"
"00af53fdc2002f5b6a8f16db648e003b","b1517b4078772e718a46e03f9ea9321f","delivered"
"00b12f4674177ef40c4bdb034138c843","5d6daccfa147ddbc4d54826f8645ca5c","delivered"
"00b1861aeb89afa498404c684148a619","b8e531fc27d1abbe69022fc27589b3a1","delivered"
"00b2d2f2b5f7b98e6b1828764660134e","afc13494642f88d253be56a1e353e261","delivered"
"00b30bb163474583c14db1689259cf4d","b626b511cecb256e0d1514d883084a38","delivered"
"00b402e8a76d3da83714c52d3977cc2d","ffca23943c4b620ea24812018373fa3f","delivered"
"00b44ba3d7c4a5e9a9ebafef9150781d","0b5f6687d659478f1747caed607c4ec5","delivered"
"00b47ee856118583dbec7d1f9b18d847","7f6a163f7d28e407e5eaa735bf7014c5","delivered"
"00b4846d477a7baf5d4e47970bc08c7e","fe2b285a4d3936b9a37ff7460a0d403f","delivered"
"00b4a910f64f24dbcac04fe54088a443","d70e5eac00a9d35a3cb193442c0287cd","delivered"
"00b4c651133c06fb175123a492f1cac3","965cef866a59a3cd6d1e92ba0ad2c779","delivered"
"00b5e1c770b1868ec1b6b726be3aa9b9","8d9cf828f7181bf76915fddfdbb4148b","delivered"
"00b676b01c289cc661c6f7732492771a","ca9a6ae226341827c9614ce7568db46c","delivered"
"00b6c055922e0ed2d88efdd252b2fb64","f7bdab6e68a28bf26acc7cbd785790fc","delivered"
"00b7174ea52bb811ebe2663add51afc0","2ff1efea5cf92067b167101227abb467","delivered"
"00b8d354b36820e9d6131fd5173c5581","a17846ed33d62b0e48c6f07ce9132318","delivered"
"00b9e0f8f588d0406a3de447eb606970","282ab86c49646e5a18507b088ee0d74c","delivered"
"00ba414462370af2d76195d12e0d5481","0623ac95ea8764ca730185db76ea56a0","delivered"
"00ba57ae98928df6ba6ec9d3d8d4b1b7","8545a9b7b5b52bc607f0fe72c7dd323e","delivered"
"00bbc4179554524748f77763ddd62266","a338432949ddc9b9e6bee3d2695d655e","delivered"
"00bc78808b22918a467b2fa4b8ef5d68","ca0aaedb924d47b85407a1130582b836","delivered"
"00bcee890eba57a9767c7b5ca12d3a1b","3cecfffcfcdbac8b85cf74dfc8a60166","delivered"
"00bd2cb7e9076e1ccc9f766fc01a4cfd","45016dcb53fa07cb0c050dc78b2d6f51","delivered"
"00bd50cdd31bd22e9081e6e2d5b3577b","1e47b918581b562a9d8d9f85fcb9b1e5","delivered"
"00bd8cf08fa3998ea6ad6d16c2165822","03e0ca8ff692a46af071866422dded4c","delivered"
"00bdcdda88e6b02977fc6ce3d412c600","45ba03e2c6bbb5dc48131ba32ec3ae5e","delivered"
"00bdebefeb760588a3425fad9dfed3d9","c14cec6645dffb638b0cbbf9daf4a557","delivered"
"00beb247698c6aae94e3f859d279e2cd","fb6730884fc4466765ef8619cfe90ced","delivered"
"00bf1320ffb5fe47a845feca16c0e0b4","1a4dcc966b712214d7c0d25f13fa2deb","delivered"
"00c00d5b36157595e21108ba1da2828f","2b27fae969b7d2bc173e466a742e50c6","delivered"
"00c2335723b9b74668062e946dc66621","4930dfe106be258618f6907e8ce8795d","delivered"
"00c405bd71187154a7846862f585a9d4","1ab52508d3c58d96241850142347b75f","delivered"
"00c42b1633c1b2fa4e937bf312466561","36d63113a38882f3f464f8eaa96c4b1c","delivered"
"00c47cfa491ef55779ec7557673087fc","7ccd57bc5c4e0f34fcbc9209b2d4bdfa","delivered"
"00c47fefb9a49baec12ab3654d7f548e","411373e81bbd24b0356ca1274e9c03fe","delivered"
"00c4f17dcb94448f27a2cbaa83f10a4b","92422ec9b02504c4d12eecce874990bf","delivered"
"00c62d05602c1ca8164b98746d127fa8","2c64fc3c9f0672a9f2481654a7bf109b","delivered"
"00c763284c0056eed753352f5559ff0a","0bbbcba4fb2d97e129f2f2622d82eabc","delivered"
"00c81b6675ef9ecaaff5fc1d6720b96c","9bc4a258f344f7de44ca841d25a497fd","delivered"
"00c826c901ab01b6f598a8f0c9b56b82","cd46bd8781c25750e96a37a5e32450cc","delivered"
"00c842d0ae6462afc1d38fc055b02c75","3eb456ae69430643eb134b74ccc4f261","delivered"
"00c8be06a8029e300dabd52c7d4c6ad2","5508ab552ed2d4da9d21e777849034d0","delivered"
